gloss,split,video_id
2862,Learn,test,016_009_004
2863,Help,test,056_005_003
2864,To land,test,054_006_004
2865,Spaghetti,test,048_006_002
2866,Run,test,061_008_001
2867,Spaghetti,test,048_010_005
2868,Water,test,022_001_004
2869,Green,test,003_003_002
2870,Country,test,026_001_002
2871,To land,test,054_005_005
2872,Urugauy,test,025_003_003
2873,Colors,test,007_003_003
2874,Learn,test,016_008_005
2875,Colors,test,007_006_005
2876,Chewing-gum,test,047_001_005
2877,Learn,test,016_001_002
2878,Photo,test,032_006_003
2879,Patience,test,040_007_004
2880,Help,test,056_008_003
2881,Candy,test,046_002_001
2882,Perfume,test,041_002_005
2883,Rice,test,044_007_002
2884,Candy,test,046_005_005
2885,Enemy,test,010_010_003
2886,Rice,test,044_001_001
2887,Last name,test,027_005_002
2888,Thanks,test,051_010_003
2889,Shut down,test,052_001_005
2890,Away,test,013_007_002
2891,Learn,test,016_005_005
2892,Yogurt,test,049_003_003
2893,Water,test,022_007_005
2894,Give,test,063_009_005
2895,Accept,test,050_004_005
2896,Last name,test,027_004_003
2897,Yogurt,test,049_010_001
2898,Born,test,015_003_002
2899,Where,test,028_004_003
2900,Map,test,034_005_001
2901,Bitter,test,019_007_005
2902,Mock,test,029_009_005
2903,Milk,test,021_008_001
2904,Water,test,022_001_002
2905,Mock,test,029_001_003
2906,Hungry,test,033_005_001
2907,Run,test,061_002_004
2908,Yogurt,test,049_005_001
2910,Bitter,test,019_008_005
2911,Help,test,056_009_004
2912,Country,test,026_005_002
2913,Thanks,test,051_007_001
2914,Trap,test,043_009_003
2915,To land,test,054_008_005
2916,Light-blue,test,006_002_001
2917,To land,test,054_002_005
2918,Hungry,test,033_002_001
2919,Photo,test,032_008_005
2920,Bitter,test,019_003_002
2921,Women,test,009_007_005
2922,Spaghetti,test,048_009_005
2923,Birthday,test,030_006_004
2924,Country,test,026_007_002
2925,Shut down,test,052_002_003
2926,Give,test,063_010_002
2927,Music,test,036_006_003
2928,Bathe,test,058_007_002
2929,Urugauy,test,025_009_004
2930,Learn,test,016_008_002
2931,Ship,test,037_001_003
2932,Catch,test,055_006_003
2933,Help,test,056_003_004
2934,Urugauy,test,025_006_002
2935,Perfume,test,041_006_002
2936,Help,test,056_003_003
2937,Map,test,034_002_003
2938,Map,test,034_004_004
2939,Call,test,017_008_004
2940,Sweet milk,test,020_009_003
2941,Drawer,test,014_001_005
2942,Bitter,test,019_004_001
2943,Shut down,test,052_002_005
2944,Colors,test,007_005_002
2945,Call,test,017_004_002
2946,Copy,test,060_002_004
2947,Where,test,028_009_005
2948,Opaque,test,001_002_005
2949,Country,test,026_004_005
2950,Find,test,064_008_001
2951,Give,test,063_004_005
2952,Appear,test,053_004_005
2953,Trap,test,043_009_005
2954,Food,test,023_007_004
2955,Accept,test,050_003_004
2956,Spaghetti,test,048_009_002
2957,Light-blue,test,006_010_001
2958,Music,test,036_002_005
2959,Country,test,026_009_005
2960,Where,test,028_001_005
2961,Coin,test,035_003_002
2962,Trap,test,043_001_004
2963,Coin,test,035_006_003
2964,Run,test,061_002_005
2965,Opaque,test,001_003_002
2966,Water,test,022_006_005
2967,Catch,test,055_007_003
2968,Buy,test,059_003_002
2969,Born,test,015_005_005
2970,Yellow,test,004_002_003
2971,Buy,test,059_010_003
2972,Give,test,063_006_005
2973,Mock,test,029_006_001
2974,Patience,test,040_010_003
2975,Birthday,test,030_009_005
2976,Bathe,test,058_002_001
2977,Drawer,test,014_010_001
2978,Dance,test,057_001_003
2979,Country,test,026_002_003
2980,Accept,test,050_007_004
2981,Food,test,023_001_001
2982,Man,test,012_009_001
2983,Dance,test,057_007_002
2984,Spaghetti,test,048_004_001
2985,Bitter,test,019_007_002
2986,Bright,test,005_003_002
2987,Bathe,test,058_009_003
2988,Perfume,test,041_007_003
2989,To land,test,054_005_003
2990,Women,test,009_010_003
2991,Women,test,009_003_001
2992,Hungry,test,033_008_001
2993,Man,test,012_002_003
2994,Hungry,test,033_007_004
2995,Red,test,002_008_001
2996,Red2,test,008_001_002
2997,Dance,test,057_006_004
2998,Urugauy,test,025_007_005
2999,Candy,test,046_005_002
3000,Give,test,063_008_001
3001,Where,test,028_009_004
3002,Realize,test,062_007_003
3003,Candy,test,046_001_004
3004,Help,test,056_002_003
3005,Last name,test,027_001_001
3006,Appear,test,053_008_002
3007,Help,test,056_006_004
3008,Shut down,test,052_009_003
3009,Country,test,026_008_003
3010,Light-blue,test,006_007_001
3011,Water,test,022_009_003
3012,Call,test,017_005_005
3013,Map,test,034_005_005
3014,Urugauy,test,025_004_004
3015,Bright,test,005_006_002
3016,Call,test,017_008_005
3017,Urugauy,test,025_009_001
3018,Trap,test,043_003_001
3019,Breakfast,test,031_007_003
3020,Rice,test,044_009_004
3021,Red,test,002_005_002
3022,Country,test,026_003_002
3023,Born,test,015_004_003
3024,Thanks,test,051_010_001
3025,Spaghetti,test,048_009_004
3026,Buy,test,059_003_004
3027,Skimmer,test,018_006_001
3028,Candy,test,046_010_001
3029,Light-blue,test,006_009_005
3030,Barbecue,test,045_009_004
3031,Skimmer,test,018_001_001
3032,Mock,test,029_002_002
3033,Mock,test,029_002_003
3034,Yellow,test,004_008_003
3035,Run,test,061_006_002
3036,Music,test,036_003_004
3037,Barbecue,test,045_008_002
3038,Barbecue,test,045_002_001
3039,Women,test,009_005_002
3040,Hungry,test,033_004_003
3041,Thanks,test,051_007_003
3042,Bright,test,005_003_005
3044,Sweet milk,test,020_005_001
3045,Water,test,022_005_003
3046,Dance,test,057_004_004
3047,Buy,test,059_001_004
3048,Milk,test,021_008_002
3049,Music,test,036_005_001
3050,Thanks,test,051_003_001
3051,Appear,test,053_002_003
3052,Women,test,009_006_004
3053,Thanks,test,051_009_003
3054,Water,test,022_008_002
3055,Hungry,test,033_010_005
3056,Learn,test,016_003_003
3057,Last name,test,027_010_001
3058,Appear,test,053_007_005
3059,Breakfast,test,031_005_003
3060,Green,test,003_003_003
3061,Son,test,011_006_005
3062,Red,test,002_008_002
3063,Chewing-gum,test,047_006_003
3064,Drawer,test,014_010_002
3065,Opaque,test,001_002_002
3066,Man,test,012_009_003
3067,Ship,test,037_001_005
3068,Born,test,015_007_002
3069,Catch,test,055_003_002
3070,Red,test,002_007_004
3071,Green,test,003_001_001
3072,Rice,test,044_010_001
3073,Patience,test,040_009_002
3074,Catch,test,055_005_001
3075,Buy,test,059_005_003
3076,Spaghetti,test,048_010_002
3077,Map,test,034_003_004
3078,Man,test,012_005_002
3079,Learn,test,016_007_005
3080,Born,test,015_007_004
3081,Mock,test,029_009_004
3082,Country,test,026_003_001
3083,Rice,test,044_002_003
3084,Shut down,test,052_006_003
3085,Red2,test,008_004_002
3086,Chewing-gum,test,047_006_001
3087,Country,test,026_008_001
3088,Spaghetti,test,048_003_005
3089,Sweet milk,test,020_003_001
3090,Milk,test,021_007_001
3091,Barbecue,test,045_003_004
3092,Milk,test,021_002_005
3093,Son,test,011_005_004
3094,Drawer,test,014_004_004
3095,Yogurt,test,049_005_005
3096,Drawer,test,014_009_004
3097,Birthday,test,030_006_003
3098,Help,test,056_009_003
3099,Thanks,test,051_005_001
3100,Milk,test,021_003_003
3101,Light-blue,test,006_005_004
3102,Appear,test,053_003_005
3103,Last name,test,027_004_002
3104,Photo,test,032_002_004
3105,Bright,test,005_001_005
3106,Find,test,064_005_002
3107,Perfume,test,041_003_004
3108,Enemy,test,010_004_001
3109,Give,test,063_002_004
3110,Coin,test,035_003_001
3111,Coin,test,035_010_005
3112,Food,test,023_006_003
3113,Son,test,011_007_005
3114,Green,test,003_005_004
3115,Light-blue,test,006_002_003
3116,Argentina,test,024_005_001
3117,Hungry,test,033_010_003
3118,Run,test,061_010_002
3119,Milk,test,021_001_002
3120,Red,test,002_005_001
3121,Map,test,034_009_002
3122,Argentina,test,024_006_001
3123,Argentina,test,024_005_003
3124,Deaf,test,042_009_004
3125,Buy,test,059_005_004
3126,Opaque,test,001_010_005
3127,Red,test,002_001_003
3128,Give,test,063_002_003
3129,Yogurt,test,049_008_005
3130,Food,test,023_004_004
3131,Thanks,test,051_010_005
3132,Give,test,063_005_003
3133,Thanks,test,051_004_001
3134,Coin,test,035_006_005
3135,Ship,test,037_007_002
3136,Birthday,test,030_002_002
3137,Catch,test,055_002_002
3138,Son,test,011_006_004
3139,Trap,test,043_008_005
3140,Copy,test,060_008_005
3141,Realize,test,062_007_001
3142,Chewing-gum,test,047_001_003
3143,Red2,test,008_004_001
3144,Away,test,013_008_003
3145,Drawer,test,014_001_004
3146,Hungry,test,033_007_002
3147,Red,test,002_003_005
3148,Accept,test,050_005_002
3149,Thanks,test,051_001_002
3150,To land,test,054_006_005
3151,Bright,test,005_006_005
3152,Music,test,036_008_002
3153,Away,test,013_009_003
3154,Coin,test,035_001_003
3155,Candy,test,046_002_005
3156,Country,test,026_005_004
3157,Man,test,012_005_003
3158,Bitter,test,019_003_003
3159,Man,test,012_002_002
3160,Away,test,013_002_002
3161,Photo,test,032_007_003
3162,Appear,test,053_002_001
3163,Chewing-gum,test,047_005_003
3165,Where,test,028_008_002
3166,Find,test,064_005_001
3167,Light-blue,test,006_004_003
3168,Sweet milk,test,020_010_001
3170,Drawer,test,014_003_005
3171,Help,test,056_002_002
3172,Son,test,011_002_002
3173,Argentina,test,024_001_004
3174,Where,test,028_008_003
3175,Green,test,003_009_002
3176,Women,test,009_004_005
3177,Photo,test,032_001_001
3178,Find,test,064_004_004
3179,Bright,test,005_007_002
3180,Skimmer,test,018_008_001
3181,Yogurt,test,049_007_004
3182,Candy,test,046_001_002
3183,Music,test,036_003_002
3184,Barbecue,test,045_005_002
3185,Learn,test,016_001_003
3186,Away,test,013_006_001
3187,Appear,test,053_009_001
3188,Ship,test,037_001_001
3189,Mock,test,029_009_001
3190,Coin,test,035_010_002
3191,Colors,test,007_008_003
3192,Deaf,test,042_010_001
3193,Sweet milk,test,020_005_002
3194,Bitter,test,019_002_003
3195,Country,test,026_009_001
3196,Music,test,036_001_004
3197,Drawer,test,014_006_004
3198,Map,test,034_001_003
3199,Appear,test,053_008_001
